shipment_id,transaction_id,date,carrier,service_type,weight_lbs,shipping_cost,origin_zip,destination_zip
SHP04327,TXN00540,2024-12-11,USPS,standard,41.24,77.62,95060,19103
SHP04328,TXN00643,2024-12-10,USPS,freight,1.22,4.36,95060,98101
SHP04329,TXN00778,2024-12-10,UPS,standard,5.44,9.07,95060,94102
SHP04330,TXN01002,2024-12-11,UPS,overnight,10.46,108.41,95060,27601
SHP04331,TXN01014,2024-12-08,FedEx,standard,20.35,53.81,95060,90210
SHP04332,TXN01077,2024-12-09,USPS,expedited,20.32,112.6,95060,60601
SHP04333,TXN01102,2024-12-08,USPS,standard,40.62,54.21,95060,85001
SHP04334,TXN01218,2024-12-10,FedEx,expedited,2.0,13.93,95060,33101
SHP04335,TXN01263,2024-12-10,FedEx,standard,10.34,17.58,95060,32801
SHP04336,TXN01280,2024-12-09,FedEx,expedited,20.59,118.55,95060,06103
SHP04337,TXN01624,2024-12-09,UPS,standard,81.43,174.0,95060,89101
SHP04338,TXN02041,2024-12-11,FedEx,expedited,5.25,29.44,95060,48201
SHP04339,TXN02054,2024-12-11,FedEx,standard,20.78,45.17,95060,89101
SHP04340,TXN02161,2024-12-09,FedEx,freight,5.21,6.3,95060,21201
SHP04341,TXN02172,2024-12-09,USPS,overnight,41.2,452.0,95060,85001
SHP04342,TXN02249,2024-12-10,USPS,freight,41.29,29.45,95060,19103
SHP04343,TXN02261,2024-12-11,UPS,overnight,5.23,63.78,95060,89101
SHP04344,TXN02289,2024-12-10,FedEx,freight,81.44,61.49,95060,94102
SHP04345,TXN02519,2024-12-09,FedEx,standard,0.93,4.53,95060,60601
SHP04346,TXN02749,2024-12-08,FedEx,freight,10.59,13.52,95060,19103
SHP04347,TXN03124,2024-12-08,UPS,overnight,3.72,49.86,95060,02101
SHP04348,TXN03218,2024-12-08,UPS,standard,2.01,7.37,95060,98101
SHP04349,TXN03365,2024-12-11,FedEx,standard,20.49,32.42,95060,97201
SHP04350,TXN03374,2024-12-10,FedEx,standard,20.68,49.83,95060,19103
SHP04351,TXN03393,2024-12-11,UPS,expedited,10.65,56.81,95060,19103
SHP04352,TXN03403,2024-12-09,FedEx,expedited,10.16,64.94,95060,63101
SHP04353,TXN03503,2024-12-08,USPS,expedited,1.8,12.2,95060,10001
SHP04354,TXN03815,2024-12-11,USPS,standard,20.26,33.36,95060,43201
SHP04355,TXN03837,2024-12-08,UPS,standard,20.24,53.83,95060,30301
SHP04356,TXN04204,2024-12-11,USPS,expedited,20.33,78.64,95060,33101
SHP04357,TXN04500,2024-12-11,USPS,overnight,5.21,57.45,95060,19103
SHP04358,TXN04748,2024-12-09,UPS,expedited,2.1,14.94,95060,60601
SHP04359,TXN04851,2024-12-09,FedEx,freight,5.44,5.9,95060,89101
SHP04360,TXN00773,2024-12-11,USPS,standard,0.66,6.1,95060,90210
SHP04361,TXN00870,2024-12-11,USPS,standard,2.67,6.77,95060,98101
SHP04362,TXN01304,2024-12-09,FedEx,standard,81.93,122.61,95060,37201
SHP04363,TXN01370,2024-12-10,FedEx,standard,20.52,38.78,95060,97201
SHP04364,TXN01615,2024-12-11,USPS,expedited,2.64,20.4,95060,85001
SHP04365,TXN01635,2024-12-12,UPS,expedited,10.64,59.48,95060,97201
SHP04366,TXN01843,2024-12-10,UPS,overnight,20.41,264.37,95060,55401
SHP04367,TXN01949,2024-12-11,USPS,overnight,10.36,121.31,95060,90210
SHP04368,TXN02625,2024-12-09,UPS,standard,20.46,52.25,95060,21201
SHP04369,TXN02910,2024-12-09,FedEx,expedited,10.4,58.71,95060,10001
SHP04370,TXN02949,2024-12-12,USPS,standard,2.81,9.81,95060,02101
SHP04371,TXN03051,2024-12-09,UPS,standard,0.69,3.67,95060,10001
SHP04372,TXN03197,2024-12-10,FedEx,expedited,81.68,347.82,95060,85001
SHP04373,TXN03818,2024-12-11,UPS,standard,5.24,14.26,95060,30301
SHP04374,TXN03926,2024-12-11,FedEx,standard,20.31,47.68,95060,89101
SHP04375,TXN04311,2024-12-10,USPS,freight,82.02,74.67,95060,97201
SHP04376,TXN04402,2024-12-12,UPS,standard,5.51,10.4,95060,37201
SHP04377,TXN04508,2024-12-10,UPS,expedited,1.31,8.96,95060,75201
SHP04378,TXN04772,2024-12-11,FedEx,freight,81.67,73.05,95060,06103
SHP04379,TXN04997,2024-12-09,FedEx,expedited,10.37,61.41,95060,63101
SHP04380,TXN00519,2024-12-13,FedEx,expedited,81.68,299.36,95060,90210
SHP04381,TXN00579,2024-12-12,UPS,freight,40.68,27.88,95060,19103
SHP04382,TXN00621,2024-12-10,UPS,freight,40.95,44.14,95060,89101
SHP04383,TXN00775,2024-12-11,UPS,expedited,10.04,60.17,95060,21201
SHP04384,TXN01214,2024-12-12,USPS,overnight,10.44,118.18,95060,06103
SHP04385,TXN01396,2024-12-13,USPS,overnight,10.56,121.61,95060,21201
SHP04386,TXN01455,2024-12-13,UPS,expedited,2.65,14.1,95060,85001
SHP04387,TXN01468,2024-12-10,FedEx,standard,5.13,11.25,95060,85001
SHP04388,TXN01544,2024-12-13,UPS,freight,20.27,19.46,95060,97201
SHP04389,TXN01826,2024-12-13,UPS,standard,10.09,27.93,95060,94102
SHP04390,TXN01858,2024-12-11,USPS,freight,0.68,5.15,95060,33101
SHP04391,TXN01920,2024-12-11,USPS,freight,41.0,40.69,95060,90210
SHP04392,TXN01928,2024-12-11,FedEx,expedited,20.28,86.36,95060,94102
SHP04393,TXN01939,2024-12-13,FedEx,overnight,0.93,13.89,95060,85001
SHP04394,TXN02064,2024-12-13,UPS,overnight,20.33,287.07,95060,89101
SHP04395,TXN02332,2024-12-12,FedEx,expedited,20.26,117.69,95060,02101
SHP04396,TXN02847,2024-12-12,USPS,standard,10.54,17.52,95060,19103
SHP04397,TXN03031,2024-12-10,UPS,expedited,20.72,126.16,95060,85001
SHP04398,TXN03310,2024-12-12,UPS,freight,122.81,143.02,95060,85001
SHP04399,TXN03649,2024-12-11,FedEx,expedited,20.54,117.98,95060,90210
SHP04400,TXN03856,2024-12-12,USPS,expedited,20.32,88.21,95060,90210
SHP04401,TXN04159,2024-12-11,UPS,freight,41.2,31.17,95060,27601
SHP04402,TXN04404,2024-12-12,FedEx,standard,5.36,15.31,95060,89101
SHP04403,TXN04435,2024-12-12,USPS,freight,40.81,33.59,95060,02101
SHP04404,TXN04483,2024-12-10,FedEx,expedited,1.11,7.6,95060,75201
SHP04405,TXN04539,2024-12-10,USPS,expedited,1.17,11.96,95060,85001
SHP04406,TXN04597,2024-12-11,FedEx,standard,20.86,40.27,95060,33101
SHP04407,TXN04696,2024-12-12,FedEx,expedited,1.2,9.08,95060,85001
SHP04408,TXN04791,2024-12-10,FedEx,standard,10.22,18.31,95060,10001
SHP04409,TXN04975,2024-12-12,UPS,standard,2.96,8.57,95060,60601
SHP04410,TXN04993,2024-12-11,FedEx,overnight,3.68,40.33,95060,02101
SHP04411,TXN00001,2024-12-14,FedEx,expedited,5.1,27.17,95060,89101
SHP04412,TXN00022,2024-12-11,USPS,freight,122.42,76.88,95060,48201
SHP04413,TXN00052,2024-12-13,USPS,overnight,20.27,266.81,95060,48201
SHP04414,TXN00314,2024-12-13,USPS,expedited,40.67,214.48,95060,02101
SHP04415,TXN00414,2024-12-11,FedEx,standard,0.68,4.32,95060,10001
SHP04416,TXN00462,2024-12-14,FedEx,overnight,1.92,22.73,95060,10001
SHP04417,TXN00614,2024-12-11,USPS,freight,122.41,136.24,95060,37201
SHP04418,TXN00757,2024-12-12,UPS,expedited,0.86,7.23,95060,60601
SHP04419,TXN00791,2024-12-12,FedEx,expedited,10.43,56.07,95060,90210
SHP04420,TXN00979,2024-12-14,UPS,standard,40.88,66.49,95060,30301
SHP04421,TXN00993,2024-12-13,UPS,overnight,10.24,130.76,95060,63101
SHP04422,TXN01101,2024-12-14,USPS,freight,1.73,6.51,95060,98101
SHP04423,TXN01290,2024-12-11,USPS,freight,41.18,47.44,95060,97201
SHP04424,TXN01363,2024-12-11,USPS,overnight,10.69,146.96,95060,90210
SHP04425,TXN01564,2024-12-14,UPS,expedited,5.45,25.44,95060,60601
SHP04426,TXN01621,2024-12-13,USPS,expedited,5.3,23.87,95060,55401
SHP04427,TXN01684,2024-12-14,FedEx,freight,81.54,55.5,95060,85001
SHP04428,TXN01879,2024-12-14,UPS,overnight,2.79,35.0,95060,90210
SHP04429,TXN02007,2024-12-11,UPS,expedited,20.58,76.4,95060,85001
SHP04430,TXN02298,2024-12-13,USPS,expedited,10.03,63.76,95060,85001
SHP04431,TXN02387,2024-12-12,FedEx,expedited,5.51,30.76,95060,85001
SHP04432,TXN02540,2024-12-14,FedEx,overnight,1.33,18.37,95060,90210
SHP04433,TXN02811,2024-12-11,USPS,freight,40.87,48.21,95060,89101
SHP04434,TXN03096,2024-12-13,FedEx,overnight,20.54,201.43,95060,90210
SHP04435,TXN03259,2024-12-13,UPS,freight,40.73,38.4,95060,10001
SHP04436,TXN03286,2024-12-14,FedEx,expedited,20.56,106.21,95060,94102
SHP04437,TXN03461,2024-12-13,UPS,freight,41.26,46.01,95060,90210
SHP04438,TXN03902,2024-12-13,UPS,expedited,0.99,8.53,95060,60601
SHP04439,TXN03951,2024-12-13,UPS,overnight,5.15,58.32,95060,43201
SHP04440,TXN04068,2024-12-14,FedEx,freight,81.96,91.14,95060,97201
SHP04441,TXN04090,2024-12-11,FedEx,expedited,10.25,45.54,95060,32801
SHP04442,TXN04535,2024-12-13,UPS,standard,10.38,29.25,95060,94102
SHP04443,TXN04789,2024-12-11,FedEx,expedited,2.86,18.39,95060,10001
SHP04444,TXN04800,2024-12-14,FedEx,standard,4.97,11.08,95060,37201
SHP04445,TXN00176,2024-12-14,USPS,expedited,3.67,16.87,95060,60601
SHP04446,TXN00226,2024-12-14,USPS,standard,40.92,72.75,95060,32801
SHP04447,TXN00657,2024-12-13,FedEx,overnight,0.83,13.96,95060,90210
SHP04448,TXN00848,2024-12-14,USPS,standard,41.12,76.25,95060,89101
SHP04449,TXN01075,2024-12-14,UPS,freight,122.36,108.51,95060,63101
SHP04450,TXN01207,2024-12-13,FedEx,freight,41.23,35.01,95060,10001
SHP04451,TXN01350,2024-12-13,FedEx,standard,1.02,5.71,95060,75201
SHP04452,TXN01381,2024-12-12,UPS,expedited,5.54,27.87,95060,60601
SHP04453,TXN01479,2024-12-15,USPS,freight,40.89,46.55,95060,06103
SHP04454,TXN01498,2024-12-14,UPS,standard,40.62,55.56,95060,94102
SHP04455,TXN01556,2024-12-15,UPS,freight,40.73,48.28,95060,89101
SHP04456,TXN01581,2024-12-15,UPS,expedited,10.42,60.46,95060,85001
SHP04457,TXN02160,2024-12-13,USPS,standard,10.28,20.3,95060,97201
SHP04458,TXN02250,2024-12-13,USPS,expedited,5.32,25.35,95060,33101
SHP04459,TXN02555,2024-12-12,FedEx,overnight,20.83,212.68,95060,10001
SHP04460,TXN02737,2024-12-13,USPS,overnight,0.68,11.01,95060,85001
SHP04461,TXN02878,2024-12-15,UPS,standard,1.99,8.37,95060,75201
SHP04462,TXN03386,2024-12-15,USPS,standard,1.1,5.73,95060,98101
SHP04463,TXN03650,2024-12-15,USPS,freight,41.07,49.07,95060,90210
SHP04464,TXN03782,2024-12-14,FedEx,expedited,5.54,28.06,95060,60601
SHP04465,TXN03803,2024-12-15,UPS,freight,81.72,78.14,95060,90210
SHP04466,TXN03868,2024-12-13,UPS,overnight,10.37,112.88,95060,63101
SHP04467,TXN03912,2024-12-12,USPS,freight,41.12,32.93,95060,27601
SHP04468,TXN03975,2024-12-13,FedEx,standard,0.66,5.54,95060,98101
SHP04469,TXN04124,2024-12-14,FedEx,standard,10.69,26.98,95060,48201
SHP04470,TXN04207,2024-12-12,USPS,expedited,81.61,445.93,95060,90210
SHP04471,TXN04632,2024-12-13,USPS,freight,40.94,53.85,95060,33101
SHP04472,TXN04722,2024-12-13,USPS,freight,10.41,14.96,95060,85001
SHP04473,TXN00339,2024-12-14,USPS,freight,81.69,82.81,95060,63101
SHP04474,TXN00405,2024-12-15,FedEx,standard,5.03,11.7,95060,90210
SHP04475,TXN00422,2024-12-16,UPS,overnight,10.68,121.24,95060,43201
SHP04476,TXN00457,2024-12-14,FedEx,expedited,5.0,25.04,95060,90210
SHP04477,TXN00499,2024-12-16,USPS,expedited,4.95,22.58,95060,33101
SHP04478,TXN00550,2024-12-14,UPS,freight,20.55,20.99,95060,94102
SHP04479,TXN00558,2024-12-16,UPS,freight,81.92,78.25,95060,19103
SHP04480,TXN00664,2024-12-15,FedEx,expedited,10.5,52.8,95060,90210
SHP04481,TXN00762,2024-12-16,FedEx,standard,10.09,17.76,95060,60601
SHP04482,TXN00950,2024-12-13,USPS,standard,1.18,5.39,95060,98101
SHP04483,TXN00963,2024-12-13,FedEx,expedited,10.37,47.01,95060,21201
SHP04484,TXN02167,2024-12-14,FedEx,overnight,10.69,99.14,95060,55401
SHP04485,TXN02242,2024-12-15,USPS,expedited,5.46,34.27,95060,02101
SHP04486,TXN02369,2024-12-16,UPS,standard,5.3,11.26,95060,02101
SHP04487,TXN02499,2024-12-14,FedEx,standard,81.82,147.45,95060,89101
SHP04488,TXN02900,2024-12-16,USPS,expedited,40.77,167.4,95060,55401
SHP04489,TXN02915,2024-12-13,FedEx,freight,5.51,8.22,95060,60601
SHP04490,TXN03058,2024-12-16,USPS,overnight,10.19,133.35,95060,19103
SHP04491,TXN03164,2024-12-13,UPS,standard,5.47,17.04,95060,55401
SHP04492,TXN03544,2024-12-15,UPS,standard,81.98,188.74,95060,89101
SHP04493,TXN03587,2024-12-14,FedEx,expedited,20.68,83.85,95060,55401
SHP04494,TXN03888,2024-12-13,USPS,overnight,2.81,36.23,95060,90210
SHP04495,TXN03965,2024-12-14,FedEx,overnight,20.26,185.42,95060,43201
SHP04496,TXN04023,2024-12-16,USPS,standard,5.58,13.81,95060,85001
SHP04497,TXN04135,2024-12-13,FedEx,overnight,20.49,253.7,95060,94102
SHP04498,TXN04512,2024-12-13,FedEx,standard,3.54,9.47,95060,33101
SHP04499,TXN04609,2024-12-13,UPS,expedited,10.41,43.66,95060,10001
SHP04500,TXN04625,2024-12-15,FedEx,standard,10.7,29.38,95060,19103
SHP04501,TXN04838,2024-12-15,FedEx,freight,122.55,110.69,95060,89101
SHP04502,TXN04869,2024-12-15,UPS,standard,20.44,40.94,95060,90210
SHP04503,TXN04888,2024-12-13,FedEx,standard,20.6,36.51,95060,19103
SHP04504,TXN04981,2024-12-16,FedEx,standard,10.59,21.09,95060,33101
SHP04505,TXN00127,2024-12-15,FedEx,standard,41.0,87.38,95060,19103
SHP04506,TXN00219,2024-12-17,USPS,expedited,20.78,100.36,95060,02101
SHP04507,TXN00464,2024-12-14,UPS,expedited,2.77,13.66,95060,85001
SHP04508,TXN00565,2024-12-15,UPS,standard,40.96,104.1,95060,27601
SHP04509,TXN00601,2024-12-15,FedEx,freight,122.66,118.5,95060,85001
SHP04510,TXN00647,2024-12-14,USPS,expedited,20.26,103.24,95060,97201
SHP04511,TXN00682,2024-12-16,UPS,freight,40.67,33.83,95060,94102
SHP04512,TXN00815,2024-12-14,USPS,overnight,1.31,18.09,95060,60601
SHP04513,TXN01259,2024-12-17,USPS,standard,0.66,5.39,95060,33101
SHP04514,TXN01870,2024-12-14,USPS,freight,40.62,36.79,95060,94102
SHP04515,TXN01978,2024-12-15,USPS,standard,5.0,11.07,95060,19103
SHP04516,TXN01982,2024-12-16,FedEx,standard,122.43,168.61,95060,90210
SHP04517,TXN02020,2024-12-17,USPS,expedited,40.61,238.24,95060,85001
SHP04518,TXN02263,2024-12-16,UPS,overnight,20.33,254.77,95060,33101
SHP04519,TXN02444,2024-12-16,USPS,standard,10.64,25.89,95060,85001
SHP04520,TXN02480,2024-12-17,FedEx,standard,20.76,51.58,95060,97201
SHP04521,TXN02825,2024-12-16,FedEx,expedited,20.53,114.48,95060,94102
SHP04522,TXN03132,2024-12-17,UPS,standard,10.24,27.63,95060,94102
SHP04523,TXN03429,2024-12-17,USPS,standard,2.42,7.15,95060,10001
SHP04524,TXN03576,2024-12-15,FedEx,freight,41.1,47.3,95060,55401
SHP04525,TXN03581,2024-12-15,FedEx,standard,10.48,22.29,95060,85001
SHP04526,TXN03658,2024-12-14,UPS,standard,5.2,14.54,95060,97201
SHP04527,TXN04119,2024-12-15,USPS,freight,122.59,129.11,95060,06103
SHP04528,TXN04218,2024-12-16,USPS,expedited,10.2,38.72,95060,33101
SHP04529,TXN04335,2024-12-16,USPS,expedited,10.45,65.75,95060,02101
SHP04530,TXN04439,2024-12-16,USPS,expedited,10.25,46.54,95060,85001
SHP04531,TXN04457,2024-12-15,FedEx,expedited,10.02,50.59,95060,97201
SHP04532,TXN04751,2024-12-14,USPS,overnight,5.55,49.55,95060,90210
SHP04533,TXN04844,2024-12-17,FedEx,freight,20.39,26.26,95060,90210
SHP04534,TXN04915,2024-12-14,USPS,freight,40.93,41.85,95060,19103
SHP04535,TXN00070,2024-12-18,UPS,freight,41.1,32.27,95060,90210
SHP04536,TXN00187,2024-12-17,FedEx,expedited,1.16,8.35,95060,85001
SHP04537,TXN00255,2024-12-15,UPS,overnight,41.17,483.47,95060,89101
SHP04538,TXN00290,2024-12-16,UPS,expedited,0.7,4.67,95060,33101
SHP04539,TXN00474,2024-12-15,USPS,expedited,10.22,53.97,95060,19103
SHP04540,TXN00526,2024-12-16,USPS,overnight,10.32,98.07,95060,10001
SHP04541,TXN00545,2024-12-16,USPS,expedited,20.72,120.94,95060,94102
SHP04542,TXN00605,2024-12-15,USPS,freight,20.69,18.22,95060,89101
SHP04543,TXN01161,2024-12-17,FedEx,expedited,81.46,292.88,95060,21201
SHP04544,TXN01299,2024-12-15,FedEx,standard,10.13,22.29,95060,37201
SHP04545,TXN01880,2024-12-15,UPS,expedited,1.17,9.36,95060,85001
SHP04546,TXN01919,2024-12-16,USPS,standard,10.47,20.71,95060,63101
SHP04547,TXN01952,2024-12-16,USPS,freight,122.85,77.43,95060,06103
SHP04548,TXN02450,2024-12-17,UPS,freight,81.78,84.33,95060,06103
SHP04549,TXN02752,2024-12-18,UPS,overnight,10.24,128.69,95060,85001
SHP04550,TXN03016,2024-12-16,UPS,standard,10.09,24.59,95060,94102
SHP04551,TXN03239,2024-12-17,UPS,overnight,5.59,62.2,95060,90210
SHP04552,TXN03329,2024-12-15,UPS,standard,5.24,15.92,95060,90210
SHP04553,TXN03339,2024-12-17,USPS,freight,41.03,38.89,95060,21201
SHP04554,TXN03546,2024-12-18,UPS,standard,5.6,13.34,95060,21201
SHP04555,TXN03820,2024-12-17,UPS,overnight,5.01,73.72,95060,30301
SHP04556,TXN03964,2024-12-16,USPS,expedited,10.05,56.58,95060,97201
SHP04557,TXN04193,2024-12-18,FedEx,freight,20.73,24.13,95060,06103
SHP04558,TXN04321,2024-12-17,FedEx,freight,41.06,46.34,95060,94102
SHP04559,TXN04523,2024-12-17,UPS,standard,5.25,13.45,95060,85001
SHP04560,TXN04608,2024-12-17,UPS,expedited,0.93,7.82,95060,85001
SHP04561,TXN04728,2024-12-16,USPS,expedited,10.29,65.19,95060,90210
SHP04562,TXN04799,2024-12-17,USPS,expedited,1.98,10.84,95060,02101
SHP04563,TXN04839,2024-12-15,UPS,standard,20.35,29.55,95060,85001
SHP04564,TXN04912,2024-12-15,FedEx,standard,1.0,4.06,95060,02101
SHP04565,TXN00157,2024-12-16,FedEx,freight,122.66,83.05,95060,55401
SHP04566,TXN00183,2024-12-19,FedEx,overnight,20.32,199.86,95060,06103
SHP04567,TXN00456,2024-12-18,UPS,expedited,10.08,56.8,95060,85001
SHP04568,TXN00481,2024-12-18,USPS,freight,122.78,108.88,95060,43201
SHP04569,TXN00789,2024-12-17,FedEx,standard,40.92,100.68,95060,85001
SHP04570,TXN00797,2024-12-16,UPS,overnight,10.26,97.31,95060,10001
SHP04571,TXN00826,2024-12-17,FedEx,overnight,10.17,142.82,95060,94102
SHP04572,TXN00858,2024-12-16,UPS,standard,4.99,13.41,95060,89101
SHP04573,TXN00983,2024-12-17,FedEx,standard,41.25,91.42,95060,02101
SHP04574,TXN01175,2024-12-17,UPS,freight,122.24,116.12,95060,60601
SHP04575,TXN01323,2024-12-17,FedEx,standard,20.47,31.82,95060,90210
SHP04576,TXN01330,2024-12-16,FedEx,expedited,82.0,393.57,95060,10001
SHP04577,TXN01445,2024-12-17,USPS,standard,20.71,41.7,95060,97201
SHP04578,TXN01448,2024-12-18,UPS,freight,40.99,51.6,95060,89101
SHP04579,TXN01449,2024-12-17,FedEx,expedited,5.47,25.08,95060,33101
SHP04580,TXN01760,2024-12-19,FedEx,standard,10.31,16.91,95060,21201
SHP04581,TXN02131,2024-12-18,FedEx,standard,1.6,6.82,95060,90210
SHP04582,TXN02175,2024-12-17,FedEx,freight,41.13,42.87,95060,27601
SHP04583,TXN02198,2024-12-18,FedEx,expedited,20.38,90.49,95060,85001
SHP04584,TXN02601,2024-12-19,UPS,freight,41.19,49.45,95060,32801
SHP04585,TXN02611,2024-12-19,UPS,freight,40.73,30.02,95060,97201
SHP04586,TXN02662,2024-12-17,FedEx,standard,5.59,13.6,95060,21201
SHP04587,TXN02834,2024-12-16,USPS,expedited,10.27,43.14,95060,94102
SHP04588,TXN03045,2024-12-18,FedEx,freight,40.62,46.23,95060,37201
SHP04589,TXN03081,2024-12-19,USPS,freight,5.46,8.41,95060,97201
SHP04590,TXN03109,2024-12-19,UPS,freight,81.74,77.07,95060,10001
SHP04591,TXN03170,2024-12-16,UPS,expedited,10.15,41.49,95060,02101
SHP04592,TXN03362,2024-12-17,UPS,overnight,2.14,31.49,95060,98101
SHP04593,TXN03556,2024-12-16,FedEx,standard,81.75,189.88,95060,06103
SHP04594,TXN03670,2024-12-17,USPS,standard,10.1,20.31,95060,10001
SHP04595,TXN03680,2024-12-19,USPS,standard,20.66,31.21,95060,21201
SHP04596,TXN03828,2024-12-17,UPS,expedited,5.06,25.39,95060,89101
SHP04597,TXN04047,2024-12-19,UPS,standard,81.99,208.17,95060,43201
SHP04598,TXN04082,2024-12-18,USPS,standard,20.33,27.69,95060,90210
SHP04599,TXN04170,2024-12-16,UPS,expedited,20.24,74.91,95060,94102
SHP04600,TXN04182,2024-12-16,UPS,standard,10.66,29.46,95060,90210
SHP04601,TXN04426,2024-12-18,FedEx,overnight,1.64,17.51,95060,90210
SHP04602,TXN04505,2024-12-17,FedEx,freight,5.38,8.33,95060,02101
SHP04603,TXN04827,2024-12-16,FedEx,standard,10.41,25.3,95060,55401
SHP04604,TXN04921,2024-12-19,UPS,expedited,20.54,108.46,95060,89101
SHP04605,TXN00143,2024-12-18,FedEx,standard,5.39,14.82,95060,30301
SHP04606,TXN00349,2024-12-20,USPS,expedited,20.69,104.55,95060,10001
SHP04607,TXN00928,2024-12-19,USPS,standard,10.55,20.01,95060,63101
SHP04608,TXN01117,2024-12-18,FedEx,expedited,10.3,55.02,95060,37201
SHP04609,TXN01169,2024-12-17,USPS,expedited,1.85,13.77,95060,85001
SHP04610,TXN01256,2024-12-20,FedEx,standard,5.04,15.62,95060,55401
SHP04611,TXN01552,2024-12-18,FedEx,overnight,1.04,13.31,95060,98101
SHP04612,TXN01691,2024-12-17,UPS,freight,41.15,30.47,95060,90210
SHP04613,TXN01813,2024-12-18,FedEx,overnight,10.05,112.91,95060,94102
SHP04614,TXN02010,2024-12-17,USPS,overnight,5.55,78.83,95060,33101
SHP04615,TXN02114,2024-12-17,FedEx,expedited,20.33,89.76,95060,37201
SHP04616,TXN02412,2024-12-17,UPS,freight,41.25,44.3,95060,90210
SHP04617,TXN02521,2024-12-17,UPS,freight,81.87,80.72,95060,30301
SHP04618,TXN02988,2024-12-19,UPS,overnight,20.45,246.02,95060,02101
SHP04619,TXN03130,2024-12-17,FedEx,freight,40.84,42.56,95060,30301
SHP04620,TXN03647,2024-12-18,USPS,expedited,5.04,33.82,95060,06103
SHP04621,TXN03707,2024-12-17,UPS,standard,5.19,11.28,95060,85001
SHP04622,TXN03824,2024-12-17,FedEx,freight,81.9,55.87,95060,55401
SHP04623,TXN04168,2024-12-19,USPS,freight,20.61,19.08,95060,27601
SHP04624,TXN04250,2024-12-17,USPS,standard,0.91,6.56,95060,75201
SHP04625,TXN04429,2024-12-19,UPS,overnight,0.92,14.92,95060,98101
SHP04626,TXN04527,2024-12-18,UPS,expedited,5.01,33.23,95060,43201
SHP04627,TXN00066,2024-12-19,UPS,standard,81.81,123.97,95060,97201
SHP04628,TXN00466,2024-12-20,UPS,expedited,10.65,56.27,95060,94102
SHP04629,TXN00772,2024-12-18,FedEx,expedited,10.41,58.4,95060,48201
SHP04630,TXN00796,2024-12-18,UPS,expedited,20.28,91.56,95060,21201
SHP04631,TXN00968,2024-12-18,UPS,standard,40.62,83.97,95060,19103
SHP04632,TXN01041,2024-12-19,USPS,overnight,10.28,115.0,95060,94102
SHP04633,TXN01354,2024-12-18,FedEx,standard,10.17,17.64,95060,19103
SHP04634,TXN01362,2024-12-20,UPS,expedited,10.2,57.21,95060,90210
SHP04635,TXN01398,2024-12-20,USPS,standard,0.67,4.09,95060,10001
SHP04636,TXN01423,2024-12-18,UPS,expedited,10.34,51.58,95060,94102
SHP04637,TXN01882,2024-12-20,UPS,expedited,20.36,118.39,95060,63101
SHP04638,TXN02493,2024-12-18,FedEx,standard,20.29,50.52,95060,97201
SHP04639,TXN02539,2024-12-18,FedEx,expedited,0.73,6.35,95060,60601
SHP04640,TXN02802,2024-12-20,FedEx,expedited,5.57,25.12,95060,89101
SHP04641,TXN03039,2024-12-21,UPS,overnight,81.99,852.81,95060,55401
SHP04642,TXN03087,2024-12-20,USPS,standard,40.96,87.22,95060,89101
SHP04643,TXN03536,2024-12-20,UPS,standard,20.52,52.12,95060,32801
SHP04644,TXN03584,2024-12-21,USPS,freight,81.45,84.03,95060,10001
SHP04645,TXN03674,2024-12-19,UPS,expedited,5.34,34.56,95060,89101
SHP04646,TXN03927,2024-12-20,FedEx,standard,81.66,197.85,95060,90210
SHP04647,TXN04184,2024-12-19,USPS,expedited,20.7,111.64,95060,89101
SHP04648,TXN04221,2024-12-18,UPS,standard,5.21,9.41,95060,94102
SHP04649,TXN04499,2024-12-18,FedEx,standard,40.78,89.99,95060,89101
SHP04650,TXN04584,2024-12-18,FedEx,standard,1.2,6.04,95060,75201
SHP04651,TXN04995,2024-12-21,USPS,freight,20.54,23.56,95060,89101
SHP04652,TXN00058,2024-12-21,USPS,standard,5.06,12.46,95060,85001
SHP04653,TXN00351,2024-12-21,UPS,expedited,10.66,63.23,95060,60601
SHP04654,TXN00367,2024-12-19,USPS,expedited,5.1,23.95,95060,90210
SHP04655,TXN00569,2024-12-19,USPS,standard,20.79,33.9,95060,94102
SHP04656,TXN00594,2024-12-21,USPS,standard,81.58,142.72,95060,94102
SHP04657,TXN00899,2024-12-19,USPS,expedited,20.23,100.01,95060,30301
SHP04658,TXN02191,2024-12-21,UPS,standard,1.29,5.75,95060,02101
SHP04659,TXN02193,2024-12-19,FedEx,freight,40.94,45.02,95060,06103
